id	Address	location_county	location_postalCity	location_postalCode	location_state	location_streetName	location_streetNumber	location_subdivision	mls_MLNumber	remarks_publicRemark
133407	205 N 18th Street	Other-alabama	Other Alabama	36863	Alabama	N 18th Street	205		5645063	"Timeless elegance & resort lifestyle in enchanting home! Walking distance to historic downtown West Point, 7 min. to Southern Harbor Marina West Point Lake. Zoned Bed & Breakfast! Across street is antebellum that served as hospital during Civil War! Front lawn separated from back lawn & gardens w/gated wrought iron fence. Brick wall surrounds pool & pool house. Welcoming foyer w/staircase & columns leads to exquisite LR & DR. Chef's Kitchen, keeping room, sunroom. Two master suites & guest suite w/bath upstairs. Terrace level w/bedroom & bath"
133566	178 Johns Creek Lane	Henry	Stockbridge	30281	Georgia	Johns Creek Lane	178	Ivey Estates	5649513	"Quiet, small subdivision in Stockbridge. A great ranch home with bonus bedroom/bath upstairs. Basement has some walls drywall end, ready for finishing touches. Open living area with lots of Windows. Master suite has a coffee/butlers pantry attached for early morning risers attached to the office/library room. Extra closets, split bedroom plan with jack'n jill bathroom. Three fireplaces - gas logs or wood burning. Fully fenced yard off basement level - great for gardening. Granite & gas in kitchen with all appliances. Deck & Patio off back. Check out the virtual 3D tour!"
133592	603 Grecken Green	Fayette	Peachtree City	30269	Georgia	Grecken Green	603	Morallion Hills I	7606054	"Beautiful Louisiana Cottage with full front porch perfect for rocking chairs. Built for accessibility with wide doorways & low-step entries. Split bedroom plan with private owner's suite. Secondary bedrooms share a vestibule that can be closed off for privacy & save on HVAC costs. Large Kitchen & Breakfast Room. Silestone counter top with undermount stainless steel sink. Sunroom opens to low maintenance composite deck. Other low maintenance features include vinyl soffits and 15 SEER Trane units. Morallion Hills is ideally situated on the Braelinn Golf Course, offering tennis, swimming & dining in addition to eighteen holes of golf."
134248	153 Meridian Dr	Henry	Stockbridge	30281	Georgia	Meridian Dr	153	Meridian	7450313	"Nestled in a well maintained community with pool and clubhouse, this 4 sided brick ranch is ready for the retired or relaxed living. Yard is maintained by HOA, but create your own garden area. The additional ""den"" or sunroom adds extra dimension for hobbies or relaxing. The master bedroom also has additional space for exercise equipment or hobby room. Spacious eat in kitchen area and room for a dining room table as well. Easy to show."
134251	216 Oakhaven Ct	Henry	Stockbridge	30281	Georgia	Oakhaven Ct	216	Oakwood Place	7456041	"BEAUTIFUL FOUR-SIDE BRICK HOME HAS SO MUCH TO OFFER! TWO STORY FOYER, FORMAL LIVING ROOM/OFFICE, DINING ROOM, 2 STORY GREAT ROOM, KITCHEN WITH GRANITE COUNTER TOPS, STAINLESS STEEL APPLIANCES, WALL OF WINDOWS, LAUNDRY ROOM W/POCKET DOOR, UTILITY SINK, MASTER ON MAIN W/WALK-IN CLOSET, COMPLETELY REMODELED MASTER BATH WITH TILE SHOWER, HIS/HER VANITIES W/ GRANITE, TILE FLOOR, JETTED TUB! THE ENTIRE MAIN FLOOR HAS REAL HARDWOOD FLOORS! SECOND FLOOR HAS A LARGE BEDROOM WITH PRIVATE FULL BATH & BEDROOMS 3 & 4 SHARE A JACK/JILL BATH W/ DUAL SINKS! TONS OF CLOSETS & ATTIC STORAGE IN BEDROOMS! BACKYARD OASIS WITH COVERED BACK DECK, IN-GROUND SALT WATER POOL, HOT TUB, GARDEN AREA, LARGE PRIVATE YARD! 2 CAR DETACHED GARAGE/WORKSHOP W/HALF BATH, REC ROOM! 5 CAR GARAGE!"
134303	60 Wakefield Dr	Coweta	Newnan	30265	Georgia	Wakefield Dr	60	Wakefield	7528410	"Approximately 5 minutes to the interstate! Beautiful open plan with hardwood floors throughout the main level! Large bonus room that is used as 4th bedroom. Tile in baths and laundry room. All bedrooms have vaulted/trey ceilings. Kitchen cabinets just refinished and hardware upgraded. Huge basement with large finished family room and unfinished area for work shop and storage. Large private lot in established neighborhood. Beautiful lawn front and back with well maintained landscape, play area, separate work shop with garage door, and plenty of room for a garden. Beautiful sod front and back. Well established neighborhood. Text agent for easy showing!"
134320	105 Fenwyck Commons	Fayette	Fayetteville	30214	Georgia	Fenwyck Commons	105	Fenwyck	7539530	"ONE LEVEL HOME IN QUIET IN-TOWN F'VILLE N'HOOD, READY TO MOVE IN! This home has an open floor plan and is light and bright! Nicely sized family room featuring fireplace with gas starter and formal or informal dining room defined by decorative columns. Kitchen, with view to dining room and family room, features an abundance of cabinets with granite counters, stainless appliances(dishwasher, range/oven, refrigerator)and breakfast area. Hardwood floors, newer windows, neutral paint! Two large bedrooms and two full baths provide comfortable living for those in any stage of life! Nice deck overlooking private back yard! HOA includes Lawn Maintenance and shrub trimming, pool and tennis court. Sidewalks provide great place for walking and meeting neighbors! Nice!"
134326	10 Little Creek Dr	Coweta	Sharpsburg	30277	Georgia	Little Creek Dr	10	Little Creeks Estates	7544451	"Don't miss this doll house in Sharpsburg! Adorable split bedroom floor plan boasts both hardwood and laminate wood floors, family room with fireplace, kitchen with solid surface countertops, solid oak custom cabinets, and refrigerator! Eating area is open to both the kitchen and family room. Master bedroom offers private deck access plus master bath with garden tub, separate shower, and roomy closet. Two additional bedrooms share the full hall bath. The fenced backyard offers both privacy and space. **Note the awesome storage building plus additional workshop (both with electricity)** The pergola topped deck is perfect for entertaining. <<Seller's Disclosures have been uploaded to docbox.>>"
134401	183 Piedmont Pkwy	Harris	Pine Mountain	31822	Georgia	Piedmont Pkwy	183	Piedmont	7217485	"Custom designed by Caldwell Cline of Marietta & situated on 13+ acs. Private gated setting in Piedmont of Pine Mountain for the discriminating buyer that wants it all. This tranquil location sets itself apart from all else. Equestrian pasture & groomed woodlands bordered by a creek. Amenities include 212 ac lake, pool & tennis. Two-story main home has 4772 sq ft with master on main, 10' ceilings, vaulted great room, gourmet custom dream kitchen w/granite & stainless - 4 bedrooms + office. Common living areas are finished in Australian Cypress Hardwood. 1014 sq.ft. guest house with full kitchen, great room, 2 bdrms & large bath is attached by porte-cochere.Fenced irrigated garden, BBQ Pavilion, tee box & practice green. Add'l 27 ac avail. No Sign. Appt only"
134488	213 N 18th	Chambers (al)	Lanett	36863	Alabama	N 18th	213	Historic District	7473301	"Grace & Grandeur - Turn-of-the-Century Classic! REDUCED! Step from inviting veranda into charming formal living room w/ FP & winding staircase. Formal DR & romantic sunroom just off LR. Main Level features family Rm. w/coffered ceilings, morning Rm. & Chef's kitchen! Upstairs are 4-5 spacious BR & 2 baths. 5th bedroom is sunny upstairs artist's studio/playroom. Original Carriage house - guest house potential. Home zoned residential & Bed & Breakfast! Lovely lawn & gardens. Sitting picturesquely on elegant street in Lanett lined with estate homes, ancient trees & horse country settings. Just 1 block downtown West Point & Point U. Minutes to Southern Harbor Marina/West Point Lake. Appt. Only. Tenant. 24 hrs. adv. notice. Sale Price Firm. Investment Opportunity"
134502	100 Riverside Dr	Chambers (al)	Valley	36854	Alabama	Riverside Dr	100	Riverview	7495388	"Idyllic Country Living on Chattahoochee River. Breathtaking views of 1/4 mile of shoreline! Charming hilltop home w/pool! Amazing one-of-a-kind 58-acre property perfect for Equestrian Center or Horse Ranch w/ glorious pasture, 2 interior lakes & riding trails thru woods. Imagine grand Lodge for hunting, fishing & boating. Or a Bed & Breakfast w/Cottages on the River adjacent to historic Riverdale Mill & waterfall! Dream place for building a Country Estate on the River! Develop the land w/ golf course/ home sites along picturesque road thru woods w/valley views! Wildlife abounds from bald eagles to deer - a nature paradise! Boat ramp on property - access down Chattahoochee to Lake Harding! 7 mi. to Bartlett Ferry Dam. Land was golf course for GI's after WWII."
134505	100 Riverside Dr	Chambers (al)	Valley	36854	Alabama	Riverside Dr	100		7498422	"Idyllic Country Living on Chattahoochee River. Breathtaking views of 1/4 mile of shoreline! Charming hilltop home w/pool! Amazing one-of-a-kind 58-acre property perfect for Equestrian Center/Horse Ranch w/ glorious pasture, 2 interior lakes & riding trails through woods. Imagine a grand Lodge for hunting, fishing & boating. Or a Bed & Breakfast w/Cottages & golf course on River adjacent to historic Riverdale Mill & waterfall! Dream place for building Country Estate on the River! Develop the land with home sites along picturesque road thru woods w/valley views! Wildlife abounds from bald eagles to deer - a nature paradise! Boat ramp on property - access down Chattahoochee to Lake Harding! 7 mi. to Bartlett Ferry Dam. Land was golf course for GI's after WWII!"
134509	2317 Forest Dr	Clayton	Jonesboro	30236	Georgia	Forest Dr	2317	Lake Spivey-Forest Estates	7501443	"**PARADISE FOUND** Where else in metro Atlanta can you commute from Hartsfield-Jackson Airport, Woodward Academy, or downtown ATL in 20-30 min and hop in your boat for a sunset cruise on a 600 acre private lake? This GATED+LAKEFRONT estate offers RESORT-STYLE living with LUXURY appointments! Travertine marble Foyer, Grand Room with soaring rock fireplace, Gourmet Kitchen with Gaggenau & Kitchen Aid appliances +SubZero Refrigerator & freezer. TWO Owner's Suites, separate suite w/ full kitchen above 3 car garage, artist/hobby bonus room+addtl living area & full bar upstairs. Finished terrace level with full kitchen, great room, cabana bath, + garage. Awesome terrace overlooks lake, gunite pool, gazebo, **2-story boat dock w/ 2 boats lifts** A TRUE MUST SEE!"
134518	105 Millstone Dr	Fayette	Fayetteville	30215	Georgia	Millstone Dr	105	Millpond Manor	7507509	"Exquisite Fayette County, 3 sided brick home with master on main in Starr's Mill school district! Guest bedroom with full bath on main, 2 bedrooms up with Jack & Jill bath plus bonus room over 3 car garage. Upgraded kitchen with granite counter tops and brand new stainless steel appliances. Recently neutralized paint. Private backyard retreat with fire pit and Koi pond on a corner lot. Must see to appreciate this paradise made for entertaining!"
134532	104 Canterbury Ct	Troup	La Grange	30241	Georgia	Canterbury Ct	104	The Cloisters	7515862	"Gorgeous well maintained 4 sided brick 1 owner home w/all the amenties. Private & secluded resort setting yet close to I-85. This West Point lake front lot is on a point surrounded by Corp property w/ beautiful sunset & lake vistas. Enjoy the custom 25,000 gal. heated gunite salt water pool w/ swim in place jets & attached spa w/ separate heater. The home is light & airy with lots of windows providing natural light. Gourmet kitchen with granite counters & separate island with latest appliances & new custom sink. New hardwood flooring in the kitchen & sunroom. Recently upgraded HVAC & ductwork and state of the art insulation. Rennai water heating system. The master suite has a large sitting area & private balcony w/pool & lake views. Alarm. Dock approved."
134551	213 Teel Rd	Harris	West Point	31833	Georgia	Teel Rd	213	O G Skinner Booker Hills	7529759	"Live resort lifestyle year round or make this charming home your weekend getaway! Swim/Tennis in your own backyard! Glorious Pool! Neighbor shares his Tennis Court with you! Master Gardener lives here! Azaleas, blossoming trees, hydrangeas, flowers for every season grace lawn & gardens. Enjoy serene park-like setting! Formal LR features plantation shutters, gleaming hardwood floors which are throughout & overlooks pool! Adjacent to LR is handsome GR w/FP & hand carved mantel & wet bar.Delightful Dining RM! Sunny Kitchen! Party decks for dining Al Fresco! Master on Main! Enchanting upstairs w/ 2 BR w/ sitting areas & bath. Man Cave workshop in 2nd garage! Perfect for parking your boat & jet skis! West Point Lak3 minutes away!"
